call_id,destination_person_id,source_person_id,account_age,account_state,occupation,language,call_direction,call_duration,call_outcome,call_end_date,call_topics,call_topic_group
2808245,370616,212970,29,In Repayment,Security Guard,Ateso,Outgoing,9.35,Call Resolved,10/21/17 6:42,10 Day Call,Survey
2808246,239257,178480,554,In Repayment,Boda Boda,Lunyankore,Incoming,1.98,Call Resolved,10/21/17 6:43,Balance Inquiry,Finance
2808247,338079,319540,124,In Repayment,Construction,Acholi,Incoming,2.2,Call Resolved,10/21/17 6:43,Advance Code,Codes
2808248,338414,204165,455,In Repayment,Small Business Owner,Rukiga,Incoming,13.75,Call Resolved,10/21/17 6:43,Payment procedure information request,Finance
2808249,124275,379888,0,In Repayment,Small Business Owner,Lumasaba,Incoming,21.85,Call Resolved,10/21/17 6:43,Vetting,Sales
2808250,239005,353380,68,In Repayment,Herbalist,Luganda,Incoming,0.65,Call Resolved,10/21/17 6:45,Call Dropped,Other
2808252,340928,157497,88,In Repayment,Other,Lunyankore,Outgoing,12.68,Call Resolved,10/21/17 6:45,Code Entered Late,Codes
2808254,114159,352547,70,In Repayment,Construction,Ateso,Incoming,2.63,Call Resolved,10/21/17 6:46,General Question,General 
2808255,157397,315904,133,In Repayment,Office Work,Lugbara,Incoming,1.35,Call Resolved,10/21/17 6:46,Code request,Codes
2808256,100497,102579,778,In Repayment,Shop Keeper,Lukonjo,Incoming,8.82,Call Resolved,10/21/17 6:47,Code Not Received,Codes
2808257,108957,212968,752,Complete,Teacher,English,Outgoing,8.6,Call Resolved,10/21/17 6:48,Completions Call,Survey
2808258,372642,239082,19,In Repayment,Construction,Lukonjo,Outgoing,12.67,Call Resolved,10/21/17 6:48,"10 Day Call, Drains Quickly",Survey
2808259,371836,212954,24,In Repayment,Farmer,Lango,Outgoing,11.82,Call Resolved,10/21/17 6:48,10 Day Call,Survey
2808261,157397,210953,8,In Repayment,Small Business Owner,Kinyarwanda,Incoming,0.48,Call Resolved,10/21/17 6:49,Call transfer,Other
2808262,338079,379816,1,In Repayment,Farmer,Luganda,Incoming,5.27,Call Resolved,10/21/17 6:49,Account Association,Sales
2808263,370115,212954,31,In Repayment,Tailor,Lango,Outgoing,0.48,Customer hung up on CSR / Call dropped,10/21/17 6:50,"Overdue Account, 10 Day Call",Finance
2808264,86394,156356,642,In Repayment,Religious Leader,Japadhola,Incoming,5.07,Call Resolved,10/21/17 6:50,Code Not Received,Codes
2808265,370608,212970,29,In Repayment,Security Guard,Ateso,Outgoing,7.68,Call Resolved,10/21/17 6:50,10 Day Call,Survey
2808266,239257,339329,91,In Repayment,Other,Lunyankore,Incoming,6.52,Call Resolved,10/21/17 6:51,Early Lockout,Codes
2808267,239247,132641,687,In Repayment,Farmer,Kupsabiiny,Incoming,2.82,Call Resolved,10/21/17 6:51,Early Lockout,Codes
2808269,357747,77156,61,In Repayment,Other,Luganda,Outgoing,2.1,Call Unresolved ,10/21/17 6:52,10 Day Call,Survey
2808270,178384,212968,552,In Repayment,Teacher,English,Outgoing,3.35,Customer Unreachable,10/21/17 6:53,Completions Call,Survey
2808271,124275,188581,516,In Repayment,Farmer,Luganda,Incoming,2.42,Call Resolved,10/21/17 6:54,Advance Code,Codes
2808272,157397,374914,13,In Repayment,Police,English,Incoming,1.2,Call Resolved,10/21/17 6:52,Customer NOT with PS,Technical/ Battery Performance
2808273,157497,379816,1,In Repayment,Farmer,Luganda,Incoming,7.03,Call Resolved,10/21/17 6:54,General Question,General 
2808274,212967,300451,184,In Repayment,Farmer,Luganda,Incoming,10.17,Call Resolved,10/21/17 6:54,Lockout Date Inquiry,Accounts
2808275,168720,239298,389,In Repayment,Health Worker,Lango,Outgoing,7.63,Call Resolved,10/21/17 6:54,10 Day Call,Survey
2808276,239005,241795,341,In Repayment,Driver,Lusoga,Incoming,7.67,Call Resolved,10/21/17 6:54,Advance Code,Codes
2808277,188581,124275,516,In Repayment,Farmer,Luganda,Outgoing,0,Call Resolved,10/21/17 6:54,Advance Code,Codes
2808278,349369,77156,61,In Repayment,Construction,Luganda,Outgoing,0.27,Call Unresolved ,10/21/17 6:55,10 Day Call,Survey
2808279,157497,103512,58,In Repayment,Market Trader,Lunyankore,Incoming,0.53,Call Resolved,10/21/17 6:55,Ended Call- Hearing/Speaking Issues,Other
2808280,372427,239142,21,In Repayment,Farmer,Lunyankore,Outgoing,0.12,Customer Unreachable,10/21/17 6:55,10 Day Call,Survey
2808281,86394,196827,486,In Repayment,Boda Boda,Luganda,Incoming,4.58,Needs Repair / Replacement,10/21/17 6:55,RP Remote Technical,Accessory Technical Issue
2808282,372427,239142,21,In Repayment,Farmer,Lunyankore,Outgoing,0.12,Customer Unreachable,10/21/17 6:56,10 Day Call,Survey
2808283,338414,210953,8,In Repayment,Small Business Owner,Kinyarwanda,Incoming,6.35,Call Resolved,10/21/17 6:56,Payment inquiry,Finance
2808284,372427,239142,21,In Repayment,Farmer,Lunyankore,Outgoing,0.47,Customer Unreachable,10/21/17 6:57,10 Day Call,Survey
2808285,372447,239298,21,In Repayment,Farmer,Lango,Outgoing,0.13,Customer Unreachable,10/21/17 6:56,10 Day Call,Survey
2808286,157497,353380,68,In Repayment,Herbalist,Luganda,Incoming,0.72,Call Resolved,10/21/17 6:56,Call Dropped,Other
2808287,239247,379854,1,In Repayment,Farmer,Lunyankore,Incoming,4.75,Call Resolved,10/21/17 6:57,Payment inquiry,Finance
2808288,212971,367348,43,In Repayment,Other,Ateso,Incoming,6.38,Call Resolved,10/21/17 6:57,Technical product inquiry ,Technical/ Battery Performance
2808290,371043,212968,28,In Repayment,Security Guard,English,Outgoing,3.4,Customer Unreachable,10/21/17 6:58,10 Day Call,Survey
2808291,157397,131500,689,In Repayment,Security Guard,Lugbara,Incoming,3.92,Call Resolved,10/21/17 6:58,Does Not Charge Past Bottom SOC Light,Technical/ Battery Performance
2808292,239247,231987,366,In Repayment,Construction,Rufumbira,Incoming,1.28,Call Resolved,10/21/17 6:59,Call transfer,Other
2808293,370371,212970,30,In Repayment,Boda Boda,Ateso,Outgoing,1.13,Customer Unreachable,10/21/17 6:59,10 Day Call,Survey
2808295,157397,198872,479,In Repayment,Farmer,Kinyarwanda,Incoming,0.52,Call Resolved,10/21/17 7:00,Ended Call- Hearing/Speaking Issues,Other
2808296,239247,169290,160,In Repayment,Driver,Ateso,Incoming,0.1,Call Unresolved,10/21/17 7:00,Call Dropped,Other
2808297,239005,367054,43,In Repayment,Shop Keeper,Luganda,Incoming,4.68,Call Resolved,10/21/17 7:00,Code Not Received,Codes
2808299,104421,114159,771,Complete,Small Business Owner,Ateso,Outgoing,11.97,Call Resolved,10/21/17 7:00,Completions Call,Survey
2808300,370910,212968,28,In Repayment,Office Work,English,Outgoing,1.57,Call Unresolved ,10/21/17 7:01,10 Day Call,Survey
2808301,212967,334084,98,In Repayment,Small Business Owner,Ateso,Incoming,6.85,Call Resolved,10/21/17 7:02,Code Not Received,Codes
2808302,370872,212968,28,In Repayment,Cattle Trader,English,Outgoing,0.13,Customer Unreachable,10/21/17 7:02,10 Day Call,Survey
2808303,157497,26145,966,In Repayment,Small Business Owner,Luganda,Incoming,5.37,Call Resolved,10/21/17 7:02,Technical product inquiry ,Technical/ Battery Performance
2808304,372441,239298,21,In Repayment,Mechanic / Technician,Lango,Outgoing,5.92,Call Resolved,10/21/17 7:03,10 Day Call,Survey
2808305,86394,210660,431,In Repayment,Small Business Owner,Luganda,Incoming,2.13,Call Resolved,10/21/17 7:03,Code Not Received,Codes
2808306,369587,212970,33,In Repayment,Boda Boda,Kupsabiiny,Outgoing,3.42,Customer Unreachable,10/21/17 7:03,10 Day Call,Survey
2808308,212967,318977,125,In Repayment,Mechanic / Technician,Luganda,Incoming,2.07,Call Resolved,10/21/17 7:04,Code Not Received,Codes
2808309,157497,373390,17,In Repayment,Market Trader,Lunyankore,Incoming,1.95,Call Resolved,10/21/17 7:05,Call transfer,Other
2808310,157397,374850,13,In Repayment,Small Business Owner,Lugbara,Incoming,4.68,Call Resolved,10/21/17 7:05,Payment inquiry,Finance
2808311,239247,379882,0,In Repayment,Small Business Owner,Ateso,Incoming,4.27,Call Resolved,10/21/17 7:05,Account Association,Sales
2808312,372594,239298,20,In Repayment,Security Guard,Lango,Outgoing,0.3,Customer Unreachable,10/21/17 7:06,10 Day Call,Survey
2808313,370872,212968,28,In Repayment,Cattle Trader,English,Outgoing,3.75,Call Unresolved ,10/21/17 7:06,10 Day Call,Survey
2808314,117442,212970,723,In Repayment,Other,English,Outgoing,1.47,Customer Unreachable,10/21/17 7:06,Overdue Account,Finance
2808315,367727,239298,42,In Repayment,Farmer,Lango,Outgoing,0.38,Customer Unreachable,10/21/17 7:06,10 Day Call,Survey
2808316,86394,315438,134,In Repayment,Farmer,Lugwere,Incoming,2.72,Call Resolved,10/21/17 7:07,Code Not Received,Codes
2808317,239005,312143,143,In Repayment,Small Business Owner,Luganda,Incoming,4.35,Call Resolved,10/21/17 7:07,Code Not Received,Codes
2808318,371118,212954,27,In Repayment,Farmer,Alur,Outgoing,16.78,Call Resolved,10/21/17 7:07,10 Day Call,Survey
2808319,357764,77156,61,In Repayment,Teacher,Luganda,Outgoing,12.12,Call Resolved,10/21/17 7:07,10 Day Call,Survey
2808320,239005,353380,68,In Repayment,Herbalist,Luganda,Incoming,0.25,Call Resolved,10/21/17 7:08,Call Dropped,Other
2808321,201044,212970,470,In Repayment,Police,Ateso,Outgoing,2.32,Customer Unreachable,10/21/17 7:09,10 Day Call,Survey
2808323,239247,132641,687,In Repayment,Farmer,Kupsabiiny,Incoming,1.38,Call Resolved,10/21/17 7:08,Failed code,Codes
2808324,362542,212954,53,In Repayment,Farmer,Lango,Outgoing,0.62,Customer Unreachable,10/21/17 7:09,"Overdue Account, 10 Day Call",Finance
2808325,86394,334054,99,In Repayment,Farmer,Lugwere,Incoming,2.28,Call Resolved,10/21/17 7:10,Customer NOT with PS,Technical/ Battery Performance
2808326,369974,212968,32,In Repayment,Office Work,English,Outgoing,3.52,Customer Unreachable,10/21/17 7:10,10 Day Call,Survey
2808327,373293,239082,17,In Repayment,Farmer,Lukonjo,Outgoing,16.13,Call Resolved,10/21/17 7:10,10 Day Call,Survey
2808328,369778,212954,33,In Repayment,Teacher,Acholi,Outgoing,0.12,Customer Unreachable,10/21/17 7:10,10 Day Call,Survey
2808329,372437,239142,21,In Repayment,Boda Boda,Lunyankore,Outgoing,11.68,Call Resolved,10/21/17 7:10,10 Day Call,Survey
2808330,201434,114159,468,In Repayment,Cattle Trader,Ateso,Outgoing,8.08,Call Resolved,10/21/17 7:10,Completions Call,Survey
2808332,368569,212954,38,In Repayment,Farmer,English,Outgoing,0.62,Customer Unreachable,10/21/17 7:11,"Overdue Account, 10 Day Call",Finance
2808333,239247,149584,661,In Repayment,Health Worker,English,Incoming,1.8,Call Resolved,10/21/17 7:11,Lost/ Stolen/ Fire Kit,Portfolio Health 
2808334,367929,77156,40,In Repayment,Farmer,Luganda,Outgoing,2.63,Call Unresolved ,10/21/17 7:11,10 Day Call,Survey
2808335,314229,212968,136,In Repayment,Boda Boda,Lugbara,Outgoing,0.13,Customer Unreachable,10/21/17 7:12,Overdue Account,Finance
2808336,362517,212954,53,In Repayment,Small Business Owner,Lango,Outgoing,0.62,Customer Unreachable,10/21/17 7:12,"Overdue Account, 10 Day Call",Finance
2808337,239005,13503,1054,Complete,Market Trader,Luganda,Incoming,3.13,Call Resolved,10/21/17 7:12,Payment procedure information request,Finance
2808338,314229,212968,136,In Repayment,Boda Boda,Lugbara,Outgoing,0.28,Customer Unreachable,10/21/17 7:12,Overdue Account,Finance
2808339,361015,212954,56,In Repayment,Small Business Owner,Lango,Outgoing,0.47,Customer Unreachable,10/21/17 7:13,"Overdue Account, 10 Day Call",Finance
2808342,100497,316273,131,In Repayment,Farmer,Lutooro,Incoming,2.93,Call Resolved,10/21/17 7:13,Redeem Code,Codes
2808343,372959,239142,18,In Repayment,Small Business Owner,Lunyankore,Outgoing,0.62,Customer Unreachable,10/21/17 7:13,10 Day Call,Survey
2808344,157497,172264,578,In Repayment,Market Trader,Lunyankore,Incoming,7.95,Call Resolved,10/21/17 7:14,Technical product inquiry ,Technical/ Battery Performance
2808345,353950,212968,67,In Repayment,Driver,English,Outgoing,0.67,Customer Unreachable,10/21/17 7:15,Overdue Account,Finance
2808346,360399,77156,57,In Repayment,Small Business Owner,Luganda,Outgoing,2.78,Call Unresolved ,10/21/17 7:16,10 Day Call,Survey
2808348,157397,149584,661,In Repayment,Health Worker,English,Incoming,3.3,Call Resolved,10/21/17 7:16,"Nokia Phone Charger Non-Technical, Tentacle Charger Non-Technical",Accessory Non-Technical Issue
2808349,86394,320624,122,In Repayment,Small Business Owner,Lusoga,Incoming,5.02,Call Resolved,10/21/17 7:16,"Interested In ReadyPay, Unexpected Error Mode",Sales
2808350,379901,124275,0,In Repayment,Driver,Luganda,Outgoing,0,Call Resolved,10/21/17 7:16,Vetting,Sales
2808351,239247,161760,59,In Repayment,Small Business Owner,Rufumbira,Incoming,4.45,Call Resolved,10/21/17 7:16,"General Question, Balance Inquiry",General 
2808352,212967,15851,1041,Suspended,Small Business Owner,English,Incoming,11.67,Call Resolved,10/21/17 7:17,Payment procedure information request,Finance
2808353,338079,379238,2,In Repayment,Teacher,English,Incoming,2.47,Call Resolved,10/21/17 7:16,Account Association,Sales
2808354,363513,212954,52,In Repayment,Farmer,Lango,Outgoing,3.33,Customer Unreachable,10/21/17 7:17,10 Day Call,Survey
2808355,344139,212968,84,In Repayment,Religious Leader,Lugbara,Outgoing,0.63,Customer Unreachable,10/21/17 7:17,Overdue Account,Finance
2808356,111832,114159,744,Complete,Farmer,Ateso,Outgoing,6.02,Call Resolved,10/21/17 7:17,Completions Call,Survey
2808357,368056,212954,40,In Repayment,Farmer,Acholi,Outgoing,0.3,Customer Unreachable,10/21/17 7:18,10 Day Call,Survey
2808358,344139,212968,84,In Repayment,Religious Leader,Lugbara,Outgoing,0.37,Customer Unreachable,10/21/17 7:18,Overdue Account,Finance
2808359,365784,212954,46,In Repayment,Farmer,Acholi,Outgoing,0.28,Customer Unreachable,10/21/17 7:19,"Overdue Account, 10 Day Call",Finance
2808362,239247,357659,61,In Repayment,Farmer,Alur,Incoming,0.38,Call Unresolved,10/21/17 7:18,Call Dropped,Other
2808363,100497,180439,260,Complete,Teacher,Lukonjo,Incoming,5.58,Call Resolved,10/21/17 7:19,Code Not Received,Codes
2808364,368183,212954,40,In Repayment,Farmer,Acholi,Outgoing,0.62,Customer Unreachable,10/21/17 7:20,"Overdue Account, 10 Day Call",Finance
2808365,360756,77156,56,Cancelled,Farmer,Luganda,Outgoing,0.67,Call Unresolved ,10/21/17 7:20,10 Day Call,Survey
2808367,372959,239142,18,In Repayment,Small Business Owner,Lunyankore,Outgoing,0.47,Customer Unreachable,10/21/17 7:21,10 Day Call,Survey
2808368,239005,306842,156,In Repayment,Small Business Owner,Luganda,Incoming,8.08,Call Resolved,10/21/17 7:21,Code Not Received,Codes
2808369,325568,212968,115,In Repayment,Fisherman,Lugbara,Outgoing,0.12,Customer Unreachable,10/21/17 7:21,Overdue Account,Finance
2808370,372682,239298,19,In Repayment,Farmer,Lango,Outgoing,9.88,Call Resolved,10/21/17 7:21,10 Day Call,Survey
2808371,212967,201085,470,In Repayment,Small Business Owner,Luganda,Incoming,3.02,Call Resolved,10/21/17 7:20,Reactivation/Catch Up Inquiry,Accounts
2808372,325568,212968,115,In Repayment,Fisherman,Lugbara,Outgoing,0.47,Customer Unreachable,10/21/17 7:22,Overdue Account,Finance
2808373,239247,357659,61,In Repayment,Farmer,Alur,Incoming,2.45,Call Resolved,10/21/17 7:22,Ended Call- Hearing/Speaking Issues,Other
2808374,338079,256895,317,In Repayment,Security Guard,Acholi,Incoming,2.82,Call Resolved,10/21/17 7:20,Customer NOT with PS,Technical/ Battery Performance
2808375,360756,77156,56,Cancelled,Farmer,Luganda,Outgoing,1.25,Call Unresolved ,10/21/17 7:21,10 Day Call,Survey
2808376,157497,312735,141,Suspended,Market Trader,Rukiga,Incoming,8.3,Call Resolved,10/21/17 7:22,General Question,General 
2808378,108358,203164,460,In Repayment,Shop Keeper,Luganda,Incoming,0.78,Call Resolved,10/21/17 7:22,Ended Call- Hearing/Speaking Issues,Other
2808379,239247,357659,61,In Repayment,Farmer,Alur,Incoming,1,Call Resolved,10/21/17 7:23,Call transfer,Other
2808380,372627,239142,20,In Repayment,Farmer,Lunyankore,Outgoing,0.82,Call Unresolved ,10/21/17 7:23,10 Day Call,Survey
2808381,239247,132641,687,In Repayment,Farmer,Kupsabiiny,Incoming,0.55,Call Resolved,10/21/17 7:24,General Question,General 
2808382,100497,177881,556,In Repayment,Teacher,Rukiga,Incoming,3.38,Call Resolved,10/21/17 7:23,"Code Entry Support, Customer NOT with PS",Codes
2808384,188499,114159,516,Complete,Small Business Owner,Ateso,Outgoing,7.02,Call Resolved,10/21/17 7:26,Completions Call,Survey
2808385,35226,212970,683,In Repayment,Construction,Ateso,Outgoing,6.18,Call Resolved,10/21/17 7:26,Completions Call,Survey
2808386,86394,370973,28,In Repayment,Driver,Luganda,Incoming,10,Call Resolved,10/21/17 7:27,Customer NOT with PS,Technical/ Battery Performance
2808387,366071,212968,46,In Repayment,Small Business Owner,Lugbara,Outgoing,3.52,Customer Unreachable,10/21/17 7:27,Overdue Account,Finance
2808388,124275,358865,59,In Repayment,Security Guard,Lunyankore,Incoming,10.05,Needs Repair / Replacement,10/21/17 7:27,Does Not Charge From Solar,Technical/ Battery Performance
2808389,17272,114159,1034,Complete,Farmer,Ateso,Outgoing,1.13,Customer Unreachable,10/21/17 7:28,Completions Call,Survey
2808390,371005,77156,28,In Repayment,Small Business Owner,Luganda,Outgoing,3.3,Call Unresolved ,10/21/17 7:26,10 Day Call,Survey
2808393,239247,379898,0,In Repayment,Small Business Owner,Kakwa,Incoming,3.55,Call Resolved,10/21/17 7:29,Account Association,Sales
2808394,338079,238782,347,In Repayment,Mechanic / Technician,Acholi,Incoming,4.93,Needs Repair / Replacement,10/21/17 7:27,RP Remote Technical,Accessory Technical Issue
2808395,17272,114159,1034,Complete,Farmer,Ateso,Outgoing,1.13,Customer Unreachable,10/21/17 7:29,Completions Call,Survey
2808396,212971,357659,61,In Repayment,Farmer,Alur,Incoming,5.35,Call Unresolved,10/21/17 7:29,Does Not Charge From Solar,Technical/ Battery Performance
2808397,157397,307775,154,In Repayment,Construction,English,Incoming,6.53,Call Resolved,10/21/17 7:28,"SMS Inquiry, Lost/ Stolen/ Fire Kit",Other
2808398,370996,212954,28,In Repayment,Teacher,English,Outgoing,10.37,Call Resolved,10/21/17 7:30,10 Day Call,Survey
2808399,239247,170671,584,In Repayment,Carpenter,English,Incoming,0.48,Call Unresolved,10/21/17 7:31,Call Dropped,Other
2808402,239247,170671,584,In Repayment,Carpenter,English,Incoming,0.07,Call Unresolved,10/21/17 7:32,Call Dropped,Other
2808403,174116,212970,571,Complete,Boda Boda,Ateso,Outgoing,5.27,Call Resolved,10/21/17 7:32,Completions Call,Survey
2808405,108358,376908,8,In Repayment,Electrician,English,Incoming,3.73,Call Resolved,10/21/17 7:33,Code Not Received,Codes
2808406,108358,203164,460,In Repayment,Shop Keeper,Luganda,Incoming,0.15,Call Resolved,10/21/17 7:33,Call transfer,Other
2808407,330415,212968,106,In Repayment,Driver,Lugbara,Outgoing,5.77,Call Resolved,10/21/17 7:34,Overdue Account,Finance
2808408,157397,178384,552,In Repayment,Teacher,English,Incoming,0.6,Call Resolved,10/21/17 7:34,Success Call Follow Up,Other
2808409,338079,332988,100,In Repayment,Driver,Lugbara,Incoming,2.97,Call Resolved,10/21/17 7:32,Does not charge to Top Green LED light,Technical/ Battery Performance
2808410,100497,259821,313,In Repayment,Farmer,Lutooro,Incoming,5.25,Call Resolved,10/21/17 7:34,Does Not Charge From Solar,Technical/ Battery Performance
2808411,370973,86394,28,In Repayment,Driver,Luganda,Outgoing,9.1,Call Resolved,10/21/17 7:36,Code Entered Late,Codes
2808412,239247,205546,449,In Repayment,Teacher,English,Incoming,2.05,Call Resolved,10/21/17 7:35,Technical product inquiry ,Technical/ Battery Performance
